Name,RA,DEC,RA_SEX,DEC_SEX,SDSS Footprint,SkyServer,DES Footprint,PanSTARRS,NED,PSZ2 Indx,PSZ1 Indx,Redshift,Semester,Val,PCCS2,SNR_PSZ2,SNR_PSZ1,MOSAIC Imaging,Optical run2,SALT Imaging,SALT Spec,SOAR Imaging,NEWFIRM Imaging,RAW MOSAIC,RAW NEWFIRM,VO MOSAIC,VO NEWFIRM,Mosaics,Catalogs,Calibrated,Color Cat,Photo-z,maxBCG,ROSAT_x,RASS rate,RASS S/N,New RASS rate,New RASS S/N,Validation,COSMO,COMMENT,PCCS,Optical run1,Optical run2_y,IR run1,Swift,Comments
PSZ2_G126.62-53.42,15.08718847,9.3810607,1:00:21,+09:22:51.81,TRUE,http://skyserver.sdss.org/dr13/en/tools/chart/navi.aspx?ra=15.087188&dec=9.381061&opt=S,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=1%3A00%3A21+%2B09%3A22%3A51.81&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=15.087188d&lat=9.381061d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,627,-1,-1,,-1,F,4.5465,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,,,-0.0005,-0.12,,FALSE,FALSE,FALSE,,,,,
PSZ2_G181.88-30.77,61.08926858,9.27079767,4:04:21,+09:16:14.87,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=4%3A04%3A21+%2B09%3A16%3A14.87&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=61.089269d&lat=9.270798d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,845,-1,-1,2,-1,F,9.2935,,11/25/2016,,,,,11/17/2015,,,,,Kgirz,griz,griz,FALSE,FALSE,FALSE,,,,-0.0029,-0.85,,FALSE,FALSE,FALSE,,,,,
PSZ1_G158.34-47.49,36.20309981,8.849410268,2:24:49,+08:50:57.87,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=2%3A24%3A49+%2B08%3A50%3A57.87&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=36.203100d&lat=8.849410d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,,,,,,,,4.632,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,0.0266,2.18,,,1,FALSE,FALSE,FALSE,,,,Proposed Sept 2014,
PSZ2_G032.77+19.69,265.1224844,8.711237937,17:40:29,+08:42:40.45,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=17%3A40%3A29+%2B08%3A42%3A40.45&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=265.122484d&lat=8.711238d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,116,-1,-1,,-1,F,4.7847,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,,,0.0408,3.55,,FALSE,FALSE,FALSE,,,,,
PSZ2_G046.36-06.83,295.1839418,8.686048414,19:40:44,+08:41:09.77,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=19%3A40%3A44+%2B08%3A41%3A09.77&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=295.183942d&lat=8.686048d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,180,139,-1,,-1,F,5.236,4.795,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,0.0026,0.51,0.0003,0.06,2,FALSE,FALSE,FALSE,,,,,
PSZ1_G058.77-26.14,318.0891191,8.470705393,21:12:21,+08:28:14.53,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=21%3A12%3A21+%2B08%3A28%3A14.53&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=318.089119d&lat=8.470705d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,,,,,,,,4.547,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,-0.0079,-2.6,,,3,FALSE,TRUE,FALSE,,,,,
PSZ1_G030.98+22.43,261.893535,8.395480529,17:27:34,+08:23:43.72,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=17%3A27%3A34+%2B08%3A23%3A43.72&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=261.893535d&lat=8.395481d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,,,,,,,,4.979,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,0.0059,0.73,,,1,FALSE,FALSE,FALSE,,,,,
PSZ1_G036.02+12.21,273.3036914,8.246366027,18:13:13,+08:14:46.91,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=18%3A13%3A13+%2B08%3A14%3A46.91&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=273.303691d&lat=8.246366d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,,,,,,,,4.704,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,0.0013,0.21,,,3,FALSE,FALSE,FALSE,,,,,
PSZ2_G167.63-43.99,43.59008344,7.952947772,2:54:22,+07:57:10.61,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=2%3A54%3A22+%2B07%3A57%3A10.61&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=43.590083d&lat=7.952948d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,801,-1,-1,,-1,F,4.8751,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,,,-999,-999,,FALSE,FALSE,FALSE,,,,,
PSZ2_G183.32-31.51,61.29588793,7.84865549,4:05:11,+07:50:55.15,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=4%3A05%3A11+%2B07%3A50%3A55.15&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=61.295888d&lat=7.848655d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,849,-1,-1,,-1,T,4.5602,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,,,0.0016,0.35,,FALSE,FALSE,FALSE,,,,,
PSZ1_G090.14-49.71,352.1639453,7.815998517,23:28:39,+07:48:57.59,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=23%3A28%3A39+%2B07%3A48%3A57.59&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=352.163945d&lat=7.815999d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,,,,,,,,4.824,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,-0.0054,-2.1,,,3,FALSE,TRUE,FALSE,,,,,
PSZ2_G115.34-54.89,8.466802422,7.721904719,0:33:52,+07:43:18.85,TRUE,http://skyserver.sdss.org/dr13/en/tools/chart/navi.aspx?ra=8.466802&dec=7.721905&opt=S,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=0%3A33%3A52+%2B07%3A43%3A18.85&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=8.466802d&lat=7.721905d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,563,424,-1,,-1,F,4.7,4.804,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,-0.0054,-0.88,-0.0054,-0.88,2,FALSE,TRUE,FALSE,,,,,
PSZ2_G254.52+62.52,172.4883319,7.584715098,11:29:57,+07:35:04.97,TRUE,http://skyserver.sdss.org/dr13/en/tools/chart/navi.aspx?ra=172.488332&dec=7.584715&opt=S,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=11%3A29%3A57+%2B07%3A35%3A04.97&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=172.488332d&lat=7.584715d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,1168,-1,-1,,-1,T,4.8476,,,,,,,1/11/2017,,,,,,,,FALSE,FALSE,FALSE,,,,0.0024,0.52,,FALSE,FALSE,FALSE,,,,,The Jan NF mosaics look good
PSZ2_G171.79-42.08,47.16611117,7.409158209,3:08:40,+07:24:32.96,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=3%3A08%3A40+%2B07%3A24%3A32.96&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=47.166111d&lat=7.409158d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,813,-1,-1,,-1,T,5.842,,11/26/2016,,,,,2/24/2016,,,,,Kgirz,griz,griz,FALSE,FALSE,FALSE,,,,-0.0003,-0.1,,FALSE,FALSE,FALSE,,,,,
PSZ1_G028.01+25.46,257.9408327,7.309283648,17:11:46,+07:18:33.42,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=17%3A11%3A46+%2B07%3A18%3A33.42&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=257.940833d&lat=7.309284d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,,,,,,,,5.984,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,-0.0042,-0.7,,,2,FALSE,FALSE,FALSE,,,,,
PSZ1_G046.02-09.13,297.0567172,7.281900103,19:48:14,+07:16:54.84,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=19%3A48%3A14+%2B07%3A16%3A54.84&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=297.056717d&lat=7.281900d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,,,,,,,,4.739,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,-0.005,-1.21,,,3,FALSE,FALSE,FALSE,,,,,
PSZ1_G198.06-12.52,84.82344053,7.122602155,5:39:18,+07:07:21.36,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=5%3A39%3A18+%2B07%3A07%3A21.36&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=84.823441d&lat=7.122602d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,,,,,,,,4.816,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,-0.0044,-1.44,,,3,FALSE,TRUE,TRUE,,,,,
PSZ2_G045.50-08.62,296.3535003,7.074746047,19:45:25,+07:04:29.08,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=19%3A45%3A25+%2B07%3A04%3A29.08&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=296.353500d&lat=7.074746d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,172,132,-1,,-1,F,5.633,4.565,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,-0.0002,-0.03,0.0037,0.52,3,FALSE,FALSE,FALSE,,,,,
PSZ1_G050.01-16.88,305.7797628,6.759004033,20:23:07,+06:45:32.41,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=20%3A23%3A07+%2B06%3A45%3A32.41&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=305.779763d&lat=6.759004d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,,,,,,,,5.286,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,-0.0078,-3.19,,,2,FALSE,TRUE,FALSE,,,,,
PSZ1_G125.54-56.25,14.3226109,6.589805116,0:57:17,+06:35:23.29,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=0%3A57%3A17+%2B06%3A35%3A23.29&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=14.322611d&lat=6.589805d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,,,,,,,,4.858,11/1/2014,,,,,,,,,,,,,FALSE,FALSE,FALSE,,-0.0057,-2.35,,,2,FALSE,TRUE,FALSE,11/1/2014,,,,
PSZ1_G203.42-04.03,94.8860971,6.576557444,6:19:33,+06:34:35.60,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=6%3A19%3A33+%2B06%3A34%3A35.60&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=94.886097d&lat=6.576557d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,,,,,,,,4.697,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,0.0053,0.94,,,2,FALSE,TRUE,TRUE,,,,,
PSZ1_G185.93-31.21,62.91322268,6.266855247,4:11:39,+06:16:00.67,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=4%3A11%3A39+%2B06%3A16%3A00.67&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=62.913223d&lat=6.266855d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,,,,,,,,5.904,1/29/2014,2/20/2014,,,,11/5/2014,,,,,,,,FALSE,FALSE,FALSE,,0.0054,0.84,,,3,FALSE,FALSE,FALSE,1/29/2014,2/20/2014,11/5/2014,,
PSZ2_G185.45-32.01,62.01698914,6.109443393,4:08:04,+06:06:33.99,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=4%3A08%3A04+%2B06%3A06%3A33.99&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=62.016989d&lat=6.109443d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,857,624,-1,,-1,F,4.992,6.153,1/30/2014,,,,1/30/2014,11/4/2014,,,,,,,,FALSE,FALSE,FALSE,,0.0018,0.38,0.0047,0.85,3,FALSE,TRUE,FALSE,1/30/2014,,11/4/2014,,There are no Jan14 observations
